GeneID	HZHBY	HZHBZ	HZHCA	HZHCB	HZHCC
jgi.p|Suilu4|2845744	765	1393	697	1247	1224
jgi.p|Suilu4|2845748	3456	6204	3447	3974	3376
jgi.p|Suilu4|2845749	886	1712	930	1335	1178
jgi.p|Suilu4|2845757	3158	5144	3364	3445	2974
jgi.p|Suilu4|2845759	1533	2580	1422	1965	1731
jgi.p|Suilu4|2845760	2014	3695	2014	2034	1616
jgi.p|Suilu4|2845763	13339	23218	11295	16700	11408
jgi.p|Suilu4|2845766	478	848	512	790	664
jgi.p|Suilu4|2845768	1630	2887	1481	2316	2159
jgi.p|Suilu4|2845770	827	1237	780	747	615
jgi.p|Suilu4|2845773	1399	2406	1535	2190	2244
jgi.p|Suilu4|2845774	868	1630	857	1258	1060
jgi.p|Suilu4|2845778	1941	3166	1952	2142	1970
jgi.p|Suilu4|2845783	890	1513	827	1318	1094
jgi.p|Suilu4|2845786	5171	8808	3512	46235	43674
jgi.p|Suilu4|2845788	817	1404	900	1016	872
jgi.p|Suilu4|2845799	11539	19727	9523	6461	4784
jgi.p|Suilu4|2845802	6252	10919	5454	5482	4214
jgi.p|Suilu4|2845814	1206	2227	1164	980	890
jgi.p|Suilu4|2845816	2011	3397	1762	2001	1944
jgi.p|Suilu4|2845819	1801	3191	1678	3511	3208
jgi.p|Suilu4|2845820	1806	3036	1793	1349	1001
jgi.p|Suilu4|2845829	4335	6805	4289	5733	5994
jgi.p|Suilu4|2845834	3412	5523	3308	4064	3517
jgi.p|Suilu4|2845836	1512	2573	1522	1683	1403
jgi.p|Suilu4|2845837	564	990	558	600	483
jgi.p|Suilu4|2845843	716	1312	762	1004	957
jgi.p|Suilu4|2845846	847	1453	803	1067	939
jgi.p|Suilu4|2845847	812	1401	810	1595	1430
jgi.p|Suilu4|2845849	121	163	119	99	124
jgi.p|Suilu4|2845850	377	613	434	196	237
jgi.p|Suilu4|2845854	174	269	114	447	505
jgi.p|Suilu4|2845861	6938	9245	3414	8455	6382
jgi.p|Suilu4|2845877	1554	2688	1258	1569	1326
jgi.p|Suilu4|2845881	757	1341	724	978	865
jgi.p|Suilu4|2845887	1375	2526	1366	1924	1696
jgi.p|Suilu4|2845889	37	39	18	89	71
jgi.p|Suilu4|2845890	1182	1869	999	978	621
jgi.p|Suilu4|2845892	3108	5271	2447	3831	2879
jgi.p|Suilu4|2845905	2358	4722	2142	3785	3008
jgi.p|Suilu4|2845916	6955	14182	7962	3222	2364
jgi.p|Suilu4|2845919	2413	3842	2014	2831	2187
jgi.p|Suilu4|2845920	2583	3778	1514	3806	3060
jgi.p|Suilu4|2845921	682	1032	662	994	989
jgi.p|Suilu4|2845923	887	1331	694	1162	947
jgi.p|Suilu4|2845924	640	1023	531	920	791
jgi.p|Suilu4|2845928	1474	2852	1842	1225	1001
jgi.p|Suilu4|2845929	2655	4501	2456	3158	2261
jgi.p|Suilu4|2845934	1016	1705	993	1393	1359
jgi.p|Suilu4|2845935	556	870	611	625	603
jgi.p|Suilu4|2845936	13413	26551	14041	3859	2862
jgi.p|Suilu4|2845937	1290	2312	1394	1737	1646
jgi.p|Suilu4|2845941	1729	3073	1563	3322	3331
jgi.p|Suilu4|2845943	348	520	396	675	714
jgi.p|Suilu4|2845944	0	0	0	0	0
jgi.p|Suilu4|2845945	901	1515	915	1120	1093
jgi.p|Suilu4|2845947	9073	14171	8706	6614	6036
jgi.p|Suilu4|2845949	698	1136	466	1330	1226
jgi.p|Suilu4|2845954	845	2008	925	1075	608
jgi.p|Suilu4|2845955	832	1374	693	1728	1678
jgi.p|Suilu4|2845957	940	1745	897	1235	1032
jgi.p|Suilu4|2845968	2489	3946	2220	2632	2198
jgi.p|Suilu4|2845970	1444	2349	1692	2488	2413
jgi.p|Suilu4|2845978	293	560	321	845	645
jgi.p|Suilu4|2845981	1225	2134	1283	1978	1694
jgi.p|Suilu4|2845984	428	733	443	972	856
jgi.p|Suilu4|2845987	685	1266	721	1127	1171
jgi.p|Suilu4|2845988	976	1681	946	1531	1249
jgi.p|Suilu4|2845994	562	911	546	887	810
jgi.p|Suilu4|2845996	3430	6506	2617	3566	2874
jgi.p|Suilu4|2846006	1601	2611	1350	2438	2116
jgi.p|Suilu4|2846007	197	303	164	426	328
jgi.p|Suilu4|2846012	1238	2169	1281	1469	1161
jgi.p|Suilu4|2846015	2304	3751	2624	2269	2014
jgi.p|Suilu4|2846017	218	338	195	428	359
jgi.p|Suilu4|2846023	321	575	347	550	495
jgi.p|Suilu4|2846026	506	786	470	1044	1022
jgi.p|Suilu4|2846032	183	268	196	300	307
jgi.p|Suilu4|2846035	2259	3020	1689	2609	2112
jgi.p|Suilu4|2846043	1006	1776	1042	1443	1399
jgi.p|Suilu4|2846045	215	382	263	555	512
jgi.p|Suilu4|2846048	569	1089	596	1289	1145
jgi.p|Suilu4|2846049	1601	2770	1402	3662	3584
jgi.p|Suilu4|2846050	2347	4201	2596	3689	3134
jgi.p|Suilu4|2846051	1112	1716	1018	1380	1025
jgi.p|Suilu4|2846052	761	1202	700	1107	1063
jgi.p|Suilu4|2846056	3447	5482	3446	6583	5326
jgi.p|Suilu4|2846063	2	4	6	7	5
jgi.p|Suilu4|2846064	2434	3886	2448	9147	8294
jgi.p|Suilu4|2846070	1459	2562	1536	2552	2160
jgi.p|Suilu4|2846071	1053	2073	1011	1393	1133
jgi.p|Suilu4|2846077	21	40	16	12	19
jgi.p|Suilu4|2846079	3883	6845	3228	9224	8965
jgi.p|Suilu4|2846081	377	445	154	187	152
jgi.p|Suilu4|2846087	806	1394	643	1777	1626
jgi.p|Suilu4|2846088	1207	2044	1012	2119	1801
jgi.p|Suilu4|2846089	1271	2043	1356	2381	2233
jgi.p|Suilu4|2846090	1694	2765	1471	2611	2143
jgi.p|Suilu4|2846092	2339	3798	1774	4513	4322
jgi.p|Suilu4|2846095	2722	4340	2820	3121	2754
jgi.p|Suilu4|2846098	2609	2995	835	11722	10901
jgi.p|Suilu4|2846100	1528	2672	1445	1864	1898
jgi.p|Suilu4|2846105	25124	47027	23402	29734	22267
jgi.p|Suilu4|2846107	2079	3386	1288	1365	1088
jgi.p|Suilu4|2846110	1197	2397	1088	2566	2127
jgi.p|Suilu4|2846114	9075	14935	8826	14540	13592
jgi.p|Suilu4|2846115	1869	2962	1872	1629	1260
jgi.p|Suilu4|2846116	1396	2161	1050	1198	1047
jgi.p|Suilu4|2846126	963	1478	811	1629	1739
jgi.p|Suilu4|2846141	561	1018	592	735	622
jgi.p|Suilu4|2846145	1870	2617	1110	1589	1587
jgi.p|Suilu4|2846149	437	768	481	525	503
jgi.p|Suilu4|2846150	1545	2678	1327	1842	1494
jgi.p|Suilu4|2846154	1859	2953	1642	2867	2937
jgi.p|Suilu4|2846157	467	804	508	728	601
jgi.p|Suilu4|2846189	1614	2792	1677	2493	2269
jgi.p|Suilu4|2846191	1501	2626	1477	2673	2145
jgi.p|Suilu4|2846196	797	1351	728	917	800
jgi.p|Suilu4|2846199	470	852	542	511	406
jgi.p|Suilu4|2846207	102	176	120	179	173
jgi.p|Suilu4|2846212	2906	4540	2245	3268	2662
jgi.p|Suilu4|2846215	2403	4284	2338	3659	3426
jgi.p|Suilu4|2846224	663	1245	730	1119	1020
jgi.p|Suilu4|2846230	891	1677	871	1966	1718
jgi.p|Suilu4|2846238	295	463	360	421	403
jgi.p|Suilu4|2846239	787	985	768	1132	948
jgi.p|Suilu4|2846245	621	1059	611	731	671
jgi.p|Suilu4|2846247	2799	3862	1593	1616	1171
jgi.p|Suilu4|2846250	39	57	34	35	32
jgi.p|Suilu4|2846251	1600	2802	1448	3017	3020
jgi.p|Suilu4|2846255	3500	5959	2729	8931	7857
jgi.p|Suilu4|2846257	1596	2636	1525	1532	1630
jgi.p|Suilu4|2846268	755	1248	837	1899	1541
jgi.p|Suilu4|2846276	1244	2173	1165	1206	960
jgi.p|Suilu4|2846277	680	1105	670	1283	1088
jgi.p|Suilu4|2846278	362	670	367	748	647
jgi.p|Suilu4|2846281	5050	5623	1250	1350	1010
jgi.p|Suilu4|2846293	988	1529	769	1295	1136
jgi.p|Suilu4|2846294	1044	1692	1063	1867	1919
jgi.p|Suilu4|2846299	437	853	533	826	628
jgi.p|Suilu4|2846304	728	1460	791	1065	855
jgi.p|Suilu4|2846316	4583	7513	3652	5172	3879
jgi.p|Suilu4|2846318	536	789	462	492	335
jgi.p|Suilu4|2846320	2734	4448	2949	3956	3477
jgi.p|Suilu4|2846322	182	231	168	72	53
jgi.p|Suilu4|2846328	6824	12358	7047	7396	6428
jgi.p|Suilu4|2846329	38346	73980	37003	39197	28074
jgi.p|Suilu4|2846330	2015	3505	1869	3776	3577
jgi.p|Suilu4|2846331	2928	4719	2364	3577	2978
jgi.p|Suilu4|2846341	1014	1670	1017	1083	761
jgi.p|Suilu4|2846347	1377	2348	1365	1518	1466
jgi.p|Suilu4|2846351	500	753	463	636	552
jgi.p|Suilu4|2846356	1341	2173	1149	2299	1959
jgi.p|Suilu4|2846359	3963	7459	3752	7578	7307
jgi.p|Suilu4|2846368	1984	3717	2109	2246	1623
jgi.p|Suilu4|2846371	4063	7050	3524	10907	11342
jgi.p|Suilu4|2846372	2444	4218	2470	2063	1785
jgi.p|Suilu4|2846379	772	1306	926	961	839
jgi.p|Suilu4|2846381	6032	10913	5760	15153	14342
jgi.p|Suilu4|2846382	1452	2331	1310	1565	1409
jgi.p|Suilu4|2846395	826	1549	932	1153	973
jgi.p|Suilu4|2846400	923	1602	986	1155	1112
jgi.p|Suilu4|2846404	2717	4629	3076	2645	2383
jgi.p|Suilu4|2846405	600	1121	652	1004	906
jgi.p|Suilu4|2846408	5602	9764	5211	11785	11427
jgi.p|Suilu4|2846409	700	1017	606	566	417
jgi.p|Suilu4|2846421	1539	2335	1285	2378	1908
jgi.p|Suilu4|2846431	211	459	275	528	407
jgi.p|Suilu4|2846436	265	319	299	3396	2413
jgi.p|Suilu4|2846442	1106	1689	1086	1379	1249
jgi.p|Suilu4|2846445	1370	2300	1436	1948	1663
jgi.p|Suilu4|2846453	2465	3924	2484	4072	3806
jgi.p|Suilu4|2846456	5151	9261	4881	14057	14920
jgi.p|Suilu4|2846464	2426	4210	2405	3197	2404
jgi.p|Suilu4|2846465	1589	3080	1507	2071	1905
jgi.p|Suilu4|2846476	7252	11166	6583	6970	5647
jgi.p|Suilu4|2846482	696	1200	630	1029	975
jgi.p|Suilu4|2846487	734	1232	677	1463	1467
jgi.p|Suilu4|2846488	5259	9690	4654	8172	6044
jgi.p|Suilu4|2846490	435	677	465	815	805
jgi.p|Suilu4|2846492	259	503	292	295	147
jgi.p|Suilu4|2846497	1216	1924	1179	1610	1280
jgi.p|Suilu4|2846501	22826	38777	19542	64044	61040
jgi.p|Suilu4|2846502	1555	2530	1385	1879	1487
jgi.p|Suilu4|2846507	1252	2379	1202	2101	2068
jgi.p|Suilu4|2846510	5457	9689	5027	12845	13064
jgi.p|Suilu4|2846529	707	1138	724	941	785
jgi.p|Suilu4|2846532	18892	31562	17013	10033	7393
jgi.p|Suilu4|2846533	2256	3777	1869	2266	1995
jgi.p|Suilu4|2846541	162	208	169	300	333
jgi.p|Suilu4|2846543	2776	3678	1480	2543	2426
jgi.p|Suilu4|2846548	502	889	498	1002	802
jgi.p|Suilu4|2846550	1083	1832	1154	2001	1897
jgi.p|Suilu4|2846560	85	120	69	80	47
jgi.p|Suilu4|2846562	6675	11174	6162	14040	13040
jgi.p|Suilu4|2846563	2821	4708	2888	4071	3353
jgi.p|Suilu4|2846566	498	901	508	428	327
jgi.p|Suilu4|2846570	1026	1810	1043	1389	1200
jgi.p|Suilu4|2846573	3201	5213	2653	5677	5412
jgi.p|Suilu4|2846587	303	570	382	617	511
jgi.p|Suilu4|2846598	692	1162	728	1299	1008
jgi.p|Suilu4|2846600	771	1372	852	1538	1476
jgi.p|Suilu4|2846601	147	152	54	6018	1291
jgi.p|Suilu4|2846607	2727	4785	2215	4814	3719
jgi.p|Suilu4|2846620	1335	2693	1331	3075	2634
jgi.p|Suilu4|2846624	1910	3857	2156	5376	5770
jgi.p|Suilu4|2846626	1195	1989	1030	1237	1186
jgi.p|Suilu4|2846632	0	0	0	0	0
jgi.p|Suilu4|2846637	18	23	2	10	5
jgi.p|Suilu4|2846647	1582	2836	1382	1912	1107
jgi.p|Suilu4|2846650	1117	1820	1145	1391	1300
jgi.p|Suilu4|2846654	186	296	164	101	70
jgi.p|Suilu4|2846656	1315	2700	1450	17111	10808
jgi.p|Suilu4|2846657	8125	14135	7455	10481	8008
jgi.p|Suilu4|2846663	2895	5291	2812	2627	2124
jgi.p|Suilu4|2846677	970	1509	999	756	598
jgi.p|Suilu4|2846685	1097	1768	978	1166	873
jgi.p|Suilu4|2846686	902	1650	915	1117	923
jgi.p|Suilu4|2846688	1337	2217	1407	2179	2104
jgi.p|Suilu4|2846696	3008	5082	2292	4013	3207
jgi.p|Suilu4|2846697	659	1021	539	944	908
jgi.p|Suilu4|2846698	1072	1665	705	1497	1430
jgi.p|Suilu4|2846699	974	1548	1002	1592	1526
jgi.p|Suilu4|2846702	1420	2451	1275	1564	1269
jgi.p|Suilu4|2846711	1992	3072	1736	2788	2060
jgi.p|Suilu4|2846715	280	472	304	493	493
jgi.p|Suilu4|2846724	310	508	395	464	423
jgi.p|Suilu4|2846726	9	14	21	15	14
jgi.p|Suilu4|2846732	231	357	291	428	425
jgi.p|Suilu4|2846740	775	1221	688	1126	1034
jgi.p|Suilu4|2846748	3011	5266	2679	2471	1706
jgi.p|Suilu4|2846750	1081	1840	1163	1696	1451
jgi.p|Suilu4|2846754	1521	2262	868	1196	922
jgi.p|Suilu4|2846755	251	442	262	392	325
jgi.p|Suilu4|2846759	283	604	341	1829	2064
jgi.p|Suilu4|2846762	355	590	294	11446	10444
jgi.p|Suilu4|2846767	1415	2427	1323	1893	1526
jgi.p|Suilu4|2846768	1451	1805	1646	1790	1087
jgi.p|Suilu4|2846776	1631	2740	1761	1704	1238
jgi.p|Suilu4|2846777	775	1095	756	1002	883
jgi.p|Suilu4|2846778	590	967	588	894	834
jgi.p|Suilu4|2846780	4619	7330	4025	7359	5438
jgi.p|Suilu4|2846786	318	563	318	601	489
jgi.p|Suilu4|2846788	4037	7851	3335	7318	5316
jgi.p|Suilu4|2846792	686	1027	708	922	741
jgi.p|Suilu4|2846805	1210	1926	911	1477	1251
jgi.p|Suilu4|2846810	3777	7110	3869	3676	2997
jgi.p|Suilu4|2846813	886	1157	758	988	962
jgi.p|Suilu4|2846818	1909	3225	1517	2379	2324
jgi.p|Suilu4|2846820	2270	3636	1849	2631	2310
jgi.p|Suilu4|2846821	1441	2387	1277	2039	1665
jgi.p|Suilu4|2846822	807	1379	796	1983	1714
jgi.p|Suilu4|2846826	2303	3672	2134	1227	959
jgi.p|Suilu4|2846829	2333	4143	2359	3908	3094
jgi.p|Suilu4|2846834	0	0	0	0	0
jgi.p|Suilu4|2846841	252	515	246	377	351
jgi.p|Suilu4|2846846	2446	4462	2279	2890	2303
jgi.p|Suilu4|2846853	2856	5284	2738	2435	2526
jgi.p|Suilu4|2846867	7218	12325	5793	16567	16398
jgi.p|Suilu4|2846876	1408	2539	1162	3228	3309
jgi.p|Suilu4|2846877	1067	1670	979	2211	1857
jgi.p|Suilu4|2846879	580	1028	590	896	614
jgi.p|Suilu4|2846887	21	35	21	40	42
jgi.p|Suilu4|2846897	534	865	559	814	800
jgi.p|Suilu4|2846898	27	85	24	238	203
jgi.p|Suilu4|2846901	607	1064	616	1005	911
jgi.p|Suilu4|2846905	1028	1827	1108	1017	780
jgi.p|Suilu4|2846914	768	1357	808	699	530
jgi.p|Suilu4|2846917	260	444	324	537	482
jgi.p|Suilu4|2846918	1702	2928	1448	1319	1007
jgi.p|Suilu4|2846928	21	34	23	18	20
jgi.p|Suilu4|2846935	211	339	226	446	384
jgi.p|Suilu4|2846937	735	1223	694	1291	1068
jgi.p|Suilu4|2846939	1010	1652	1010	1946	1797
jgi.p|Suilu4|2846943	1473	3229	1538	1982	1666
jgi.p|Suilu4|2846950	1261	1509	273	367	326
jgi.p|Suilu4|2846952	1051	1813	1062	1514	1070
jgi.p|Suilu4|2846954	1163	1813	1024	1413	1160
jgi.p|Suilu4|2846961	1134	1814	1263	2411	2431
jgi.p|Suilu4|2846963	439	775	479	656	554
jgi.p|Suilu4|2846965	646	1088	767	1144	1201
jgi.p|Suilu4|2847018	2733	4634	2499	1826	1287
jgi.p|Suilu4|2847024	46	37	15	54	53
jgi.p|Suilu4|2847036	378	684	419	880	741
jgi.p|Suilu4|2847037	629	1142	620	1104	941
jgi.p|Suilu4|2847043	775	1190	712	1411	1048
jgi.p|Suilu4|2847049	409	698	354	806	662
jgi.p|Suilu4|2847050	23	52	51	29	37
jgi.p|Suilu4|2847064	164	200	113	185	163
jgi.p|Suilu4|2847068	4247	7736	3956	6923	5233
jgi.p|Suilu4|2847072	763	1497	930	1186	1158
jgi.p|Suilu4|2847076	397	612	289	670	532
jgi.p|Suilu4|2847084	198	187	132	1760	817
jgi.p|Suilu4|2847085	2807	3936	1456	5244	4329
jgi.p|Suilu4|2847087	1980	3770	1664	236	284
jgi.p|Suilu4|2847099	377	724	429	604	451
jgi.p|Suilu4|2847103	225	324	186	206	161
jgi.p|Suilu4|2847122	598	937	543	524	460
jgi.p|Suilu4|2847123	105	174	79	91	79
jgi.p|Suilu4|2847132	361	664	372	432	337
jgi.p|Suilu4|2847136	705	1211	525	6020	4830
jgi.p|Suilu4|2847160	2425	4312	2022	2782	2413
jgi.p|Suilu4|2847161	110087	170378	89058	48724	42068
jgi.p|Suilu4|2847167	293	496	317	309	276
jgi.p|Suilu4|2847175	790	1193	688	1032	948
jgi.p|Suilu4|2847176	1700	3545	1733	1632	1474
jgi.p|Suilu4|2847177	7031	10769	4957	11174	5689
jgi.p|Suilu4|2847178	135	152	65	52	43
jgi.p|Suilu4|2847185	944	1708	747	891	577
jgi.p|Suilu4|2847198	274	494	323	319	267
jgi.p|Suilu4|2847199	847	1593	871	1623	1318
jgi.p|Suilu4|2847202	158	337	218	205	139
jgi.p|Suilu4|2847219	366	668	428	136	127
jgi.p|Suilu4|2847238	624	1078	611	854	743
jgi.p|Suilu4|2847264	185	257	179	145	131
jgi.p|Suilu4|2847275	4792	7903	3747	6261	4857
jgi.p|Suilu4|2847276	2811	2903	900	734	642
jgi.p|Suilu4|2847277	2911	3470	1543	3586	3001
jgi.p|Suilu4|2847288	4547	7467	4290	3515	2903
jgi.p|Suilu4|2847318	1968	2655	2249	1946	1619
jgi.p|Suilu4|2847338	3	0	0	0	2
jgi.p|Suilu4|2847339	210	397	271	334	315
jgi.p|Suilu4|2847344	815	1342	796	1935	1899
jgi.p|Suilu4|2847346	3137	4558	3147	1131	947
jgi.p|Suilu4|2847351	153	250	164	209	166
jgi.p|Suilu4|2847354	23	56	45	61	39
jgi.p|Suilu4|2847363	1301	2037	1224	1687	1660
jgi.p|Suilu4|2847367	2345	4183	2017	2801	2364
jgi.p|Suilu4|2847379	27	35	11	15	9
jgi.p|Suilu4|2847383	369	489	302	296	179
jgi.p|Suilu4|2847395	15	23	16	9	5
jgi.p|Suilu4|2847403	2103	3008	2113	2428	1750
jgi.p|Suilu4|2847404	403	695	527	643	588
jgi.p|Suilu4|2847413	0	0	0	0	0
jgi.p|Suilu4|2847416	76	170	76	120	89
jgi.p|Suilu4|2847426	4780	7855	4602	5459	5784
jgi.p|Suilu4|2847473	250	410	315	423	339
jgi.p|Suilu4|2847484	182	252	138	161	107
jgi.p|Suilu4|2847486	0	0	0	0	0
jgi.p|Suilu4|2847494	0	0	0	0	0
jgi.p|Suilu4|2847503	64	87	45	60	33
jgi.p|Suilu4|2847511	0	0	0	0	0
jgi.p|Suilu4|2847544	4	2	2	2	1
jgi.p|Suilu4|2847552	2	4	2	3	4
jgi.p|Suilu4|2847566	2	2	0	3	4
jgi.p|Suilu4|2847579	0	0	0	0	0
jgi.p|Suilu4|2847585	1594	2614	1430	1493	1309
jgi.p|Suilu4|2847586	1159	2039	990	1808	1391
jgi.p|Suilu4|2847610	373	616	358	337	311
jgi.p|Suilu4|2847611	534	974	593	946	952
jgi.p|Suilu4|2847659	19	30	16	28	14
jgi.p|Suilu4|2847676	0	0	0	0	0
jgi.p|Suilu4|2847736	0	0	0	0	0
jgi.p|Suilu4|2847774	6	7	6	8	7
jgi.p|Suilu4|2847795	255	425	325	299	268
jgi.p|Suilu4|2847798	173	269	205	271	243
jgi.p|Suilu4|2847802	17403	27386	11375	8320	5557
jgi.p|Suilu4|2847806	136	275	144	277	257
jgi.p|Suilu4|2847844	26132	41240	20368	31099	23534
jgi.p|Suilu4|2847846	2553	4609	2441	2760	2013
jgi.p|Suilu4|2847849	1271	2446	1557	1631	1303
jgi.p|Suilu4|2847851	4663	7005	4270	4582	3962
jgi.p|Suilu4|2847888	206	390	207	215	301
jgi.p|Suilu4|2847895	125	239	138	113	101
jgi.p|Suilu4|2847928	478	784	489	352	378
jgi.p|Suilu4|2847942	17	46	28	58	95
jgi.p|Suilu4|2847953	1305	1801	954	7926	5703
jgi.p|Suilu4|2847960	1670	2824	1398	1865	1442
jgi.p|Suilu4|2847972	3536	6341	3433	6751	5398
jgi.p|Suilu4|2847974	1596	2854	1390	3233	2870
jgi.p|Suilu4|2847975	91	160	25	9	6
jgi.p|Suilu4|2847994	1197	2054	1131	1785	1785
jgi.p|Suilu4|2847995	988	1687	1021	1508	1147
jgi.p|Suilu4|2848010	111	122	97	121	105
jgi.p|Suilu4|2848019	31	25	33	45	36
jgi.p|Suilu4|2848028	443	652	470	547	446
jgi.p|Suilu4|2848029	985	1403	958	623	489
jgi.p|Suilu4|2848035	6262	11902	5316	3753	3123
jgi.p|Suilu4|2848044	768	1208	775	781	615
jgi.p|Suilu4|2848045	12671	23621	13541	22300	15485
jgi.p|Suilu4|2848052	1898	3605	1795	2558	1964
jgi.p|Suilu4|2848057	3303	4897	2360	2747	2350
jgi.p|Suilu4|2848059	5091	8261	4478	6933	5742
jgi.p|Suilu4|2848060	1253	2289	1191	1622	1399
jgi.p|Suilu4|2848066	970	1755	851	1136	983
jgi.p|Suilu4|2848071	1234	2357	1276	1368	1071
jgi.p|Suilu4|2848085	33	48	51	39	55
jgi.p|Suilu4|2848087	5003	9133	5435	4887	4129
jgi.p|Suilu4|2848092	345	641	347	520	364
jgi.p|Suilu4|2848105	16113	28821	15609	25359	19848
jgi.p|Suilu4|2848106	2147	3289	1696	2267	2082
jgi.p|Suilu4|2848111	2084	2969	1290	2020	1489
jgi.p|Suilu4|2848112	875	1490	811	1047	1060
jgi.p|Suilu4|2848119	0	1	2	2	2
jgi.p|Suilu4|2848130	171	366	248	289	253
jgi.p|Suilu4|2848132	82	164	60	253	221
jgi.p|Suilu4|2848137	14033	23138	11747	23473	18485
jgi.p|Suilu4|2848141	507	821	577	1108	656
jgi.p|Suilu4|2848159	1697	3010	1809	2190	1814
jgi.p|Suilu4|2848169	2	2	1	1	3
jgi.p|Suilu4|2848174	563	942	554	746	400
jgi.p|Suilu4|2848218	2708	4525	2402	2537	2115
jgi.p|Suilu4|2848220	4511	8456	4386	3106	2805
jgi.p|Suilu4|2848225	102	155	99	102	96
jgi.p|Suilu4|2848229	296	421	281	383	254
jgi.p|Suilu4|2848291	3563	5160	2958	3059	2297
jgi.p|Suilu4|2848292	1608	2532	1277	3549	3045
jgi.p|Suilu4|2848299	1228	1930	1034	1280	1061
jgi.p|Suilu4|2848300	663	1087	770	1291	1005
jgi.p|Suilu4|2848367	20	30	35	36	40
jgi.p|Suilu4|2848372	2396	3952	1852	3033	2137
jgi.p|Suilu4|2848376	1583	2411	1488	1968	1825
jgi.p|Suilu4|2848377	2789	3154	789	1027	787
jgi.p|Suilu4|2848383	273	523	246	900	883
jgi.p|Suilu4|2848387	737	1202	554	774	600
jgi.p|Suilu4|2848389	822	1344	691	1068	871
jgi.p|Suilu4|2848394	2	0	2	4	1
jgi.p|Suilu4|2848398	761	1232	851	670	599
jgi.p|Suilu4|2848418	50	99	33	399	239
jgi.p|Suilu4|2848428	1260	1944	1272	915	743
jgi.p|Suilu4|2848448	758	1114	694	1022	834
jgi.p|Suilu4|2848449	18	15	17	12	8
jgi.p|Suilu4|2848455	361	539	360	501	432
jgi.p|Suilu4|2848467	110	185	134	129	121
jgi.p|Suilu4|2848472	207	292	133	167	135
jgi.p|Suilu4|2848484	2663	4980	2679	5090	3861
jgi.p|Suilu4|2848498	34	66	41	65	56
jgi.p|Suilu4|2848504	3180	5362	2671	4935	4109
jgi.p|Suilu4|2848506	978	1737	845	2087	2026
jgi.p|Suilu4|2848511	1429	2443	1252	1135	926
jgi.p|Suilu4|2848513	867	1528	926	1699	1576
jgi.p|Suilu4|2848519	1916	3325	1698	1853	1635
jgi.p|Suilu4|2848520	420	755	577	872	801
jgi.p|Suilu4|2848525	355	548	377	693	354
jgi.p|Suilu4|2848526	2124	3707	2183	2073	1358
jgi.p|Suilu4|2848529	1126	2150	1251	1214	1073
jgi.p|Suilu4|2848533	2038	3729	2112	3869	3063
jgi.p|Suilu4|2848548	559	924	455	745	708
jgi.p|Suilu4|2848553	7	8	11	12	5
jgi.p|Suilu4|2848565	5655	10673	5165	8078	7128
jgi.p|Suilu4|2848579	52	73	24	24	14
jgi.p|Suilu4|2848583	1003	1455	1090	877	707
jgi.p|Suilu4|2848585	322	618	348	352	242
jgi.p|Suilu4|2848591	29	25	15	43	41
jgi.p|Suilu4|2848592	457	969	576	861	861
jgi.p|Suilu4|2848594	641	1112	628	823	728
jgi.p|Suilu4|2848611	13971	25600	12409	22821	17842
jgi.p|Suilu4|2848618	948	1735	992	416	347
jgi.p|Suilu4|2848619	2433	3665	2105	3116	2435
jgi.p|Suilu4|2848621	5	16	8	6	4
jgi.p|Suilu4|2848631	7501	13617	7384	15737	13888
jgi.p|Suilu4|2848640	909	1415	794	1249	1118
jgi.p|Suilu4|2848645	1063	1622	1013	1203	993
jgi.p|Suilu4|2848649	1252	2189	1227	1765	1634
jgi.p|Suilu4|2848654	298	615	382	558	463
jgi.p|Suilu4|2848658	474	697	514	534	521
jgi.p|Suilu4|2848667	1097	1766	1112	1812	1789
jgi.p|Suilu4|2848674	2929	4956	2759	4685	4183
jgi.p|Suilu4|2848693	10544	10011	1427	2346	1613
jgi.p|Suilu4|2848696	462	746	504	848	723
jgi.p|Suilu4|2848701	1663	2760	1625	2590	1674
jgi.p|Suilu4|2848709	2	2	1	1	2
jgi.p|Suilu4|2848716	4853	8792	5319	2337	2138
jgi.p|Suilu4|2848717	2304	4053	2246	3419	2794
jgi.p|Suilu4|2848724	470	1006	542	917	818
jgi.p|Suilu4|2848729	8	11	3	7	16
jgi.p|Suilu4|2848736	1928	3165	1672	2187	1866
jgi.p|Suilu4|2848742	1939	2960	1894	2576	2391
jgi.p|Suilu4|2848745	9547	15018	9464	1899	707
jgi.p|Suilu4|2848759	42	96	54	55	48
jgi.p|Suilu4|2848765	0	0	0	0	0
jgi.p|Suilu4|2848767	201	281	134	156	127
jgi.p|Suilu4|2848771	0	0	0	0	0
jgi.p|Suilu4|2848788	1129	1966	1077	1744	1448
jgi.p|Suilu4|2848795	2885	4893	2726	2717	2063
jgi.p|Suilu4|2848799	472	805	380	625	532
jgi.p|Suilu4|2848812	1051	1809	1271	1697	1523
jgi.p|Suilu4|2848820	879	1623	905	1046	842
jgi.p|Suilu4|2848822	2981	5293	2982	6786	6873
jgi.p|Suilu4|2848824	887	1469	772	1153	749
jgi.p|Suilu4|2848827	2781	4750	2667	3254	2532
jgi.p|Suilu4|2848840	425	676	379	658	462
jgi.p|Suilu4|2848844	1780	3222	1535	2207	1728
jgi.p|Suilu4|2848848	1044	1701	992	1116	897
