GeneID	GO_Term
2865803	"GO:0009082,GO:0004455,GO:0016491"
2865834	"GO:0008615,GO:0008478"
2865872	GO:0003723
2865875	"GO:0008270,GO:0005622,GO:0003676"
2865880	"GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2865883	"GO:0016020,GO:0015171,GO:0006865,GO:0016021,GO:0006810"
2865897	"GO:0005524,GO:0017111,GO:0000166,GO:0016787,GO:0005488,GO:0030402,GO:0008319,GO:0008133,GO:0004249"
2865902	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2865909	"GO:0006629,GO:0004806"
2865943	GO:0006464
2865971	"GO:0016020,GO:0015450,GO:0009306"
2865975	"GO:0006260,GO:0005634"
2866003	"GO:0016020,GO:0004934,GO:0016021,GO:0007186,GO:0004932"
2866005	"GO:0016021,GO:0006481,GO:0004671"
2866009	"GO:0005622,GO:0003779"
2866037	"GO:0048500,GO:0045900,GO:0008312,GO:0006614,GO:0005515"
2866082	GO:0005515
2866111	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2866134	"GO:0046677,GO:0016021,GO:0015904,GO:0015520"
2866152	"GO:0003824,GO:0009152,GO:0004018"
2866158	"GO:0009982,GO:0003723,GO:0001522"
2866165	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0006812,GO:0016820,GO:0005391"
2866173	GO:0005634
2866174	"GO:0005737,GO:0005515"
2866175	"GO:0030833,GO:0005856"
2866193	GO:0003676
2866218	"GO:0008170,GO:0006644,GO:0004481"
2866233	GO:0043365
2866240	GO:0008270
2866241	"GO:0050660,GO:0016614,GO:0006066,GO:0047639"
2866250	"GO:0006464,GO:0006511,GO:0004221"
2866251	"GO:0051056,GO:0005622,GO:0005085,GO:0007264"
2866255	GO:0043365
2866263	"GO:0008237,GO:0006508,GO:0046983,GO:0016787,GO:0047419,GO:0043864,GO:0043748,GO:0043747,GO:0018749,GO:0018748,GO:0008759,GO:0008418,GO:0004407"
2866268	"GO:0008121,GO:0006118"
2866289	"GO:0016491,GO:0050661,GO:0008677"
2866295	GO:0003676
2866300	"GO:0008237,GO:0006508,GO:0046983,GO:0016787,GO:0047419,GO:0043864,GO:0043748,GO:0043747,GO:0018749,GO:0018748,GO:0008759,GO:0008418,GO:0004407"
2866312	"GO:0006355,GO:0005634,GO:0005507,GO:0003700,GO:0003677"
2866325	"GO:0016740,GO:0008152,GO:0003919"
2866326	"GO:0050662,GO:0044237,GO:0003824,GO:0050577,GO:0042351"
2866332	"GO:0051287,GO:0016616,GO:0006118,GO:0016491,GO:0003979"
2866344	"GO:0006259,GO:0004527,GO:0016787,GO:0030145,GO:0006302,GO:0005634,GO:0004519"
2866356	"GO:0003824,GO:0004419"
2866374	"GO:0030131,GO:0016192,GO:0006886,GO:0006461,GO:0005515,GO:0008565,GO:0006810"
2866381	"GO:0050660,GO:0016614,GO:0006066"
2866383	"GO:0042254,GO:0005634"
2866392	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0015415"
2866414	"GO:0003824,GO:0047472"
2866415	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0015415"
2866417	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0015415"
2866432	"GO:0016020,GO:0008654,GO:0004605"
2866434	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2866451	"GO:0016884,GO:0004040"
2866457	GO:0005524
2866469	"GO:0003723,GO:0006412,GO:0005850,GO:0003743"
2866475	GO:0003824
2866516	GO:0005524
2866601	"GO:0051539,GO:0010181,GO:0008137,GO:0006120,GO:0051287,GO:0016651,GO:0006118"
2866608	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
2866610	"GO:0016070,GO:0005622,GO:0003824"
2866641	"GO:0006807,GO:0004356"
2866676	"GO:0006779,GO:0004109"
2866679	"GO:0006511,GO:0005515"
2866691	GO:0003879
2866693	"GO:0006511,GO:0005839,GO:0004298,GO:0004299"
2866761	GO:0008017
2866789	"GO:0003824,GO:0004081"
2866792	"GO:0016491,GO:0006118,GO:0050660,GO:0019430,GO:0005737,GO:0004791"
2866803	"GO:0008233,GO:0006508,GO:0043275"
2866830	"GO:0016491,GO:0005506,GO:0009815"
2866831	"GO:0043852,GO:0043851,GO:0043834,GO:0043833,GO:0043827,GO:0043803,GO:0043791,GO:0043790,GO:0043782,GO:0043780,GO:0043777,GO:0043776,GO:0043770,GO:0030792,GO:0019702,GO:0018707,GO:0018423,GO:0016436,GO:0016435,GO:0016434,GO:0016433,GO:0016431,GO:0016427,GO:0016426,GO:0016424,GO:0016423,GO:0016300,GO:0016279,GO:0016278,GO:0016274,GO:0016273,GO:0016205,GO:0009383,GO:0009008,GO:0008650,GO:0008649,GO:0008425,GO:0008326,GO:0008276,GO:0008175,GO:0008174,GO:0008173,GO:0008172,GO:0008171,GO:0008170,GO:0008169,GO:0003880,GO:0000179"
2866835	"GO:0005991,GO:0004555,GO:0003824"
2866884	"GO:0009058,GO:0004377"
2866895	"GO:0046961,GO:0042626,GO:0016469,GO:0016021,GO:0005524,GO:0046933,GO:0016020,GO:0015986"
2866912	"GO:0008152,GO:0003824"
2866920	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2866934	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2866987	"GO:0007264,GO:0005622,GO:0005525,GO:0015031,GO:0006886,GO:0050800"
2867053	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2867061	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2867093	GO:0003676
2867094	"GO:0017111,GO:0000166,GO:0005524"
2867100	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2867110	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2867118	"GO:0016291,GO:0016289"
2867125	"GO:0016787,GO:0047429"
2867138	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2867141	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2867145	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2867149	"GO:0006508,GO:0004185,GO:0004187"
2867157	GO:0006777
2867167	GO:0019904
2867175	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2867194	"GO:0046873,GO:0030001,GO:0016020"
2867211	"GO:0006508,GO:0004289,GO:0008236,GO:0019131"
2867231	GO:0016021
2867238	GO:0016020
2867249	"GO:0016779,GO:0043631,GO:0005634,GO:0004652,GO:0003723,GO:0006350,GO:0031123"
2867253	"GO:0016884,GO:0006412,GO:0016874"
2867256	GO:0005488
2867260	"GO:0016043,GO:0003779,GO:0030036,GO:0017048,GO:0005488"
2867266	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2867337	"GO:0030528,GO:0008270,GO:0006355,GO:0006352,GO:0005667,GO:0045449,GO:0006413,GO:0005634,GO:0005515,GO:0003743"
2867342	"GO:0016986,GO:0006352,GO:0005669"
2867355	"GO:0008235,GO:0006508,GO:0004239"
2867363	"GO:0008483,GO:0006520,GO:0030170,GO:0009058,GO:0003824,GO:0016769,GO:0004069"
2867368	"GO:0008270,GO:0003676"
2867439	GO:0003677
2867523	"GO:0006887,GO:0000145"
2867545	"GO:0008152,GO:0003824"
2867550	"GO:0003824,GO:0006177,GO:0003938"
2867559	"GO:0006468,GO:0005524,GO:0004672"
2867579	"GO:0017111,GO:0000166,GO:0005634,GO:0005524,GO:0003678"
2867583	"GO:0009116,GO:0003824,GO:0016763,GO:0017061"
2867605	"GO:0006468,GO:0005524,GO:0004672"
2867670	"GO:0006281,GO:0003908,GO:0003824"
2867741	GO:0003676
2867762	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2867814	"GO:0005622,GO:0017111,GO:0000166,GO:0005524,GO:0006260,GO:0005634,GO:0003677,GO:0005663,GO:0003689"
2867835	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2867842	GO:0005488
2867849	"GO:0016020,GO:0006493,GO:0000030,GO:0004169"
2867890	"GO:0008270,GO:0006096,GO:0004332"
2867897	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
2867899	"GO:0009320,GO:0006189,GO:0004638,GO:0005524,GO:0003824"
2867910	"GO:0051735,GO:0051734,GO:0051731,GO:0043841,GO:0043798,GO:0043771,GO:0043743,GO:0042557,GO:0042556,GO:0035004,GO:0032942,GO:0019914,GO:0018720,GO:0016538,GO:0016307,GO:0008819,GO:0008607,GO:0008443"
2867922	"GO:0016491,GO:0005507,GO:0008447"
2867944	"GO:0016491,GO:0010181,GO:0003959"
2868044	"GO:0016491,GO:0005507,GO:0008447"
2868117	"GO:0016491,GO:0010181,GO:0003959"
2868150	GO:0004845
2868158	GO:0005634
2868162	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2868182	GO:0004632
2868188	"GO:0016491,GO:0005507,GO:0008447"
2868194	"GO:0008137,GO:0006118,GO:0005739,GO:0003954"
2868201	"GO:0008270,GO:0005515"
2868205	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2868219	"GO:0019205,GO:0006139,GO:0005524,GO:0019201,GO:0016776"
2868232	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2868289	GO:0003676
2868314	"GO:0016020,GO:0003824"
2868320	"GO:0016780,GO:0016020,GO:0008654,GO:0004307"
2868326	GO:0003676
2868348	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2868355	"GO:0030942,GO:0008312,GO:0006614,GO:0005786,GO:0048500,GO:0045900,GO:0005515"
2868369	"GO:0006259,GO:0005694,GO:0005524,GO:0051276,GO:0005515"
2868407	"GO:0006508,GO:0005622,GO:0004177,GO:0030145,GO:0019538,GO:0005737,GO:0004178"
2868416	GO:0004364
2868431	"GO:0019843,GO:0005622,GO:0003723,GO:0015935,GO:0006412,GO:0003735"
2868474	GO:0003676
2868489	"GO:0008152,GO:0003824,GO:0004300"
2868497	"GO:0045454,GO:0015035,GO:0009055"
2868511	"GO:0016021,GO:0006810,GO:0005737,GO:0005215,GO:0005515"
2868521	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2868526	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2868531	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2868542	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004715"
2868554	"GO:0006546,GO:0005737,GO:0004047,GO:0004374"
2868557	"GO:0046872,GO:0043809"
2868564	"GO:0006468,GO:0005524,GO:0004672"
2868588	"GO:0008270,GO:0005622,GO:0003676"
2868634	"GO:0007031,GO:0005779"
2868637	"GO:0008440,GO:0050516"
2868654	"GO:0008152,GO:0003951"
2868711	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004674,GO:0004715"
2868720	GO:0005525
2868764	"GO:0051536,GO:0016226,GO:0005198"
2868783	"GO:0006629,GO:0004806"
2868812	"GO:0016575,GO:0005634,GO:0004407"
2868825	"GO:0005622,GO:0003677,GO:0006284,GO:0006281,GO:0004519,GO:0003824,GO:0003906"
2868842	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2868874	"GO:0016531,GO:0006825,GO:0005758,GO:0005507"
2868884	"GO:0003824,GO:0019909,GO:0004741"
2868886	GO:0019722
2868894	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2868902	"GO:0018279,GO:0005789,GO:0004579"
2868924	"GO:0007264,GO:0005525,GO:0005622,GO:0015031"
2868940	"GO:0007264,GO:0005525,GO:0007165,GO:0006913,GO:0006886,GO:0005515,GO:0003924,GO:0005622,GO:0015031"
2868963	"GO:0005739,GO:0004408"
2868976	"GO:0008270,GO:0005622,GO:0003676"
2868979	GO:0004379
2868981	"GO:0016787,GO:0004416"
2868998	"GO:0006396,GO:0004525,GO:0003723,GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0016443"
2869005	"GO:0003676,GO:0004526"
2869059	"GO:0006810,GO:0005622"
2869082	"GO:0016491,GO:0006118"
2869093	"GO:0005524,GO:0004386,GO:0003676,GO:0008026"
2869100	GO:0047953
2869103	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2869164	"GO:0008270,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2869272	"GO:0005525,GO:0003924,GO:0008549"
2869280	"GO:0016020,GO:0015171,GO:0006865"
2869311	GO:0030791
2869314	"GO:0008152,GO:0008080,GO:0004596"
2869347	"GO:0016020,GO:0015931,GO:0015205"
2869358	GO:0003676
2869363	GO:0016021
2869366	GO:0005488
2869376	"GO:0006350,GO:0003899"
2869377	"GO:0030261,GO:0007067,GO:0005634,GO:0005488"
2869389	"GO:0005992,GO:0003824,GO:0008152"
2869394	"GO:0016491,GO:0010181,GO:0016629"
2869408	"GO:0006081,GO:0004030,GO:0016491,GO:0008152,GO:0004029"
2869411	GO:0005759
2869442	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2869464	"GO:0032313,GO:0005622,GO:0005097"
2869512	"GO:0008415,GO:0008152,GO:0045252,GO:0006099,GO:0004149,GO:0009354"
2869517	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2869519	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2869525	"GO:0016491,GO:0008152,GO:0008678"
2869557	"GO:0048270,GO:0048269,GO:0004478"
2869585	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2869602	"GO:0047547,GO:0019543,GO:0051537,GO:0019629"
2869615	"GO:0030170,GO:0008152,GO:0003824"
2869617	"GO:0016251,GO:0006355,GO:0006281,GO:0000439"
2869624	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2869652	"GO:0015031,GO:0007264,GO:0005525,GO:0006886,GO:0005622,GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2869715	"GO:0032259,GO:0008168,GO:0003676"
2869716	GO:0008270
2869723	"GO:0046872,GO:0033014,GO:0004655"
2869724	"GO:0015031,GO:0008565,GO:0005743"
2869741	"GO:0006355,GO:0003713,GO:0003677,GO:0005488"
2869748	GO:0004577
2869749	"GO:0030071,GO:0005680"
2869775	"GO:0006281,GO:0005634,GO:0004519,GO:0003684,GO:0003677"
2869788	"GO:0016779,GO:0009058"
2869794	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723,GO:0003676"
2869811	"GO:0008295,GO:0006597,GO:0004014"
2869835	GO:0005515
2869849	"GO:0006810,GO:0005743,GO:0005488"
2869857	GO:0005622
2869858	GO:0048244
2869862	"GO:0009228,GO:0004417,GO:0004789"
2869891	"GO:0006284,GO:0006281,GO:0003824,GO:0003905"
2869901	"GO:0030041,GO:0005856"
2869912	"GO:0016491,GO:0008152,GO:0050034"
2869914	"GO:0051082,GO:0006457,GO:0005524,GO:0044267,GO:0005515"
2869925	GO:0004526
2869944	GO:0050236
2870051	"GO:0050660,GO:0016491,GO:0016021,GO:0006118,GO:0005506,GO:0000293"
2870053	"GO:0016021,GO:0006950"
2870058	"GO:0016021,GO:0006950"
2870092	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004674,GO:0004715"
2870174	GO:0016021
2870217	"GO:0008236,GO:0006508,GO:0004254"
2870220	"GO:0016021,GO:0006950"
2870272	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2870273	"GO:0016491,GO:0008152"
2870290	"GO:0020037,GO:0006118,GO:0005506,GO:0004497,GO:0050381"
2870308	"GO:0006760,GO:0004150"
2870328	"GO:0005524,GO:0003677,GO:0004386,GO:0003676,GO:0008270,GO:0005515"
2870338	"GO:0016787,GO:0017023,GO:0017020,GO:0017018,GO:0008597,GO:0008420,GO:0005963,GO:0004724,GO:0004723,GO:0004721"
2870347	"GO:0051258,GO:0043234"
2870364	"GO:0005992,GO:0003824"
2870401	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2870418	"GO:0007018,GO:0005875,GO:0005524,GO:0003777"
2870419	"GO:0016624,GO:0008152,GO:0030976,GO:0006096,GO:0004591"
2870431	"GO:0008270,GO:0003676"
2870432	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004707"
2870439	"GO:0046556,GO:0046373"
2870458	"GO:0030529,GO:0016071"
2870460	"GO:0005975,GO:0004553,GO:0004557"
2870463	"GO:0006508,GO:0004197,GO:0001509"
2870473	"GO:0051444,GO:0051443,GO:0051440,GO:0051438,GO:0004842"
2870484	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2870492	"GO:0008138,GO:0006470,GO:0016791,GO:0016311,GO:0004725"
2870517	"GO:0017111,GO:0000166,GO:0005524"
2870518	"GO:0008199,GO:0006725,GO:0003824,GO:0018576,GO:0009712,GO:0005506,GO:0016702"
2870519	GO:0003676
2870539	"GO:0030983,GO:0006298,GO:0005524"
2870540	"GO:0005975,GO:0004553,GO:0016762"
2870546	"GO:0030272,GO:0009396,GO:0005524,GO:0016882"
2870555	"GO:0016742,GO:0009058,GO:0003824,GO:0004479"
2870559	"GO:0046677,GO:0016021,GO:0015904,GO:0015520"
2870576	"GO:0016020,GO:0008643,GO:0005351,GO:0016021,GO:0006810,GO:0005215"
2870584	GO:0006397
2870620	"GO:0016021,GO:0009003,GO:0006465,GO:0005792,GO:0005787,GO:0008234"
2870628	"GO:0006334,GO:0005634,GO:0003677,GO:0000786"
2870638	"GO:0006269,GO:0003896,GO:0043814,GO:0043338,GO:0033677,GO:0008905,GO:0008193,GO:0008192,GO:0004779,GO:0003887,GO:0003724,GO:0003720"
2870660	GO:0000225
2870710	"GO:0016853,GO:0042027,GO:0030051,GO:0004600,GO:0003755"
2870712	GO:0003677
2870714	"GO:0051737,GO:0051736,GO:0051735,GO:0051734,GO:0051733,GO:0051732,GO:0051731,GO:0051730,GO:0046404"
2870719	"GO:0005622,GO:0003779"
2870721	"GO:0008152,GO:0008080,GO:0004145"
2870724	GO:0050023
2870755	"GO:0016020,GO:0005509,GO:0004571"
2870778	GO:0016020
2870790	GO:0008299
2870796	"GO:0005739,GO:0004408"
2870940	"GO:0005975,GO:0004553,GO:0004338"
2871016	GO:0003993
2871021	"GO:0006508,GO:0004289,GO:0008236,GO:0019131"
2871022	"GO:0016020,GO:0008272,GO:0008271,GO:0016021,GO:0006810,GO:0005215"
2871044	"GO:0006508,GO:0004289,GO:0043086,GO:0042802,GO:0004262"
2871048	"GO:0005739,GO:0004408"
2871070	"GO:0050660,GO:0016614,GO:0006066,GO:0008812"
2871112	"GO:0016491,GO:0008152,GO:0032115"
2871142	"GO:0003676,GO:0016071"
2871148	GO:0045735
2871194	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
2871223	"GO:0016192,GO:0016020,GO:0005515,GO:0048193"
2871230	"GO:0004025,GO:0004024,GO:0004023,GO:0004022"
2871239	"GO:0016020,GO:0006486,GO:0004377,GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
2871248	"GO:0008270,GO:0005515"
2871249	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2871260	GO:0003676
2871261	"GO:0045449,GO:0030528,GO:0005634"
2871265	"GO:0006003,GO:0005524,GO:0003824"
2871527	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0042626,GO:0016021,GO:0006810,GO:0042625,GO:0042624,GO:0042623,GO:0017116,GO:0015462,GO:0008186,GO:0008094,GO:0008026,GO:0004004,GO:0004003"
2871556	"GO:0006355,GO:0003700,GO:0003677"
2871557	"GO:0006096,GO:0005945,GO:0003872,GO:0005737"
2871563	GO:0016021
2871566	"GO:0006810,GO:0005741"
2871603	"GO:0046914,GO:0020037,GO:0006118,GO:0003995,GO:0016627,GO:0008152,GO:0050660"
2871617	"GO:0005622,GO:0003676"
2871619	"GO:0016491,GO:0008152"
2871636	"GO:0008152,GO:0003824,GO:0008111"
2871641	"GO:0046914,GO:0020037,GO:0006118,GO:0003995,GO:0016627,GO:0008152,GO:0050660,GO:0043830,GO:0043820,GO:0019109,GO:0017099,GO:0016937"
2871643	"GO:0008270,GO:0006355,GO:0005634,GO:0003700,GO:0006350,GO:0003677"
2871662	"GO:0016491,GO:0008152,GO:0004029"
2871663	"GO:0016491,GO:0006118,GO:0050353,GO:0045329,GO:0031418,GO:0005506"
2871670	"GO:0016773,GO:0004428,GO:0048015,GO:0046854,GO:0016303,GO:0005942,GO:0005488,GO:0015073,GO:0015072"
2871675	GO:0003676
2871678	GO:0016020
2871703	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2871718	GO:0005525
2871727	GO:0003824
2871729	GO:0005515
2871732	"GO:0006418,GO:0006412,GO:0005737,GO:0005524,GO:0004812,GO:0000166,GO:0006438,GO:0004832"
2871739	"GO:0030170,GO:0016769,GO:0009058,GO:0050362"
2871746	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0015412"
2871756	GO:0008270
2871763	GO:0004364
2871771	"GO:0006259,GO:0005634,GO:0005515,GO:0004518,GO:0003677,GO:0043765,GO:0042578"
2871777	"GO:0006259,GO:0005634,GO:0005515,GO:0004518,GO:0003677"
2871797	"GO:0006468,GO:0005524,GO:0004672,GO:0004713,GO:0004682"
2871801	"GO:0007264,GO:0005525,GO:0005622"
2871802	"GO:0007264,GO:0005622,GO:0005525"
2871868	"GO:0030170,GO:0008152,GO:0003824"
2871897	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2871915	GO:0005525
2871918	"GO:0043565,GO:0005622,GO:0003677,GO:0034061,GO:0003887"
2871934	"GO:0006259,GO:0005634,GO:0005515,GO:0004518,GO:0003677,GO:0043765,GO:0042578"
2871984	GO:0045480
2872017	"GO:0016491,GO:0006118"
2872027	"GO:0016491,GO:0008152,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2872046	"GO:0003723,GO:0005488"
2872077	GO:0016020
2872095	"GO:0003824,GO:0004081"
2872104	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2872107	"GO:0016491,GO:0008152,GO:0004029"
2872128	"GO:0046873,GO:0030001,GO:0016020"
2872152	"GO:0016021,GO:0015746,GO:0015137"
2872176	GO:0008810
2872191	"GO:0006508,GO:0004194,GO:0004190,GO:0004192"
2872193	GO:0005525
2872208	"GO:0006886,GO:0005622"
2872216	"GO:0046921,GO:0046920,GO:0046527,GO:0045140,GO:0042283,GO:0042281,GO:0033556,GO:0031278,GO:0019187,GO:0019112,GO:0018718,GO:0018717,GO:0018716,GO:0018715,GO:0016759,GO:0016253,GO:0008921,GO:0008755,GO:0008417,GO:0008378,GO:0008376,GO:0008375,GO:0004583,GO:0004576,GO:0004376,GO:0003980,GO:0001962,GO:0000033,GO:0000030,GO:0000026,GO:0000009"
2872321	"GO:0005509,GO:0008654,GO:0004609"
2872334	"GO:0008152,GO:0003824"
2872335	"GO:0020037,GO:0006118,GO:0005506,GO:0004497"
2872398	"GO:0050660,GO:0016614,GO:0006066"
2872427	"GO:0005622,GO:0004527,GO:0003676,GO:0004534,GO:0000175"
2872429	"GO:0006810,GO:0005743,GO:0005488"
2872461	"GO:0006413,GO:0003743"
2872462	"GO:0009341,GO:0005975,GO:0004565"
2872464	"GO:0016887,GO:0005524,GO:0017111,GO:0000166,GO:0008559"
2872504	"GO:0006412,GO:0005840,GO:0005622,GO:0003735"
2872509	"GO:0008270,GO:0005622,GO:0003676"
2872600	"GO:0016787,GO:0043141,GO:0019177,GO:0019176,GO:0016462,GO:0008828,GO:0008796,GO:0008758,GO:0008413,GO:0004787,GO:0000810"
2872603	"GO:0003993,GO:0016158"
2872816	"GO:0016462,GO:0005737,GO:0004309"
2872836	"GO:0008138,GO:0006470,GO:0016791,GO:0016311,GO:0004725"
2873010	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2873024	"GO:0016791,GO:0008152"
2873047	"GO:0016491,GO:0006118"
2873082	"GO:0016020,GO:0015171,GO:0006865"
2873092	"GO:0016020,GO:0015662,GO:0006810,GO:0005524,GO:0016887,GO:0016021,GO:0006812,GO:0016820"
2873104	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2873120	"GO:0008152,GO:0008080"
2873125	"GO:0008152,GO:0003951"
2873128	"GO:0008270,GO:0005975,GO:0004476"
2873145	"GO:0016491,GO:0008270,GO:0033709"
2873149	"GO:0016491,GO:0008270,GO:0033709"
2873178	"GO:0016491,GO:0008270,GO:0033709"
2873185	"GO:0008152,GO:0003824,GO:0043762,GO:0043759,GO:0018857,GO:0018856,GO:0018855,GO:0018854,GO:0018853,GO:0015645,GO:0004774,GO:0003996"
2873191	GO:0004821
2873295	"GO:0030170,GO:0006520"
2873375	"GO:0006807,GO:0004356"
2873472	"GO:0008152,GO:0003824,GO:0043762,GO:0043759,GO:0018857,GO:0018856,GO:0018855,GO:0018854,GO:0018853,GO:0015645,GO:0004774,GO:0003996"
2873481	"GO:0006810,GO:0005743,GO:0005488"
2873518	"GO:0004526,GO:0001682,GO:0006396"
2873676	"GO:0006468,GO:0005524,GO:0004672,GO:0004674"
2873696	GO:0016491
2873711	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0007242,GO:0007165,GO:0005622,GO:0004699,GO:0004698,GO:0004697"
2873715	"GO:0006260,GO:0005634,GO:0003887,GO:0003677"
2873736	"GO:0030170,GO:0006520,GO:0004123"
2873738	GO:0008270
2873792	"GO:0006508,GO:0004222,GO:0030402,GO:0008319,GO:0008133,GO:0004249"
2873849	"GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0003723"
2873877	GO:0016020
2889962	"GO:0016491,GO:0008152"
2890002	"GO:0016021,GO:0006813,GO:0051990,GO:0048258,GO:0043713,GO:0033765,GO:0033764,GO:0032442,GO:0018453,GO:0018452,GO:0018451,GO:0016229,GO:0008875,GO:0004495,GO:0004448,GO:0004033,GO:0000253,GO:0000252"
2890018	"GO:0006468,GO:0005524,GO:0004672,GO:0004674,GO:0004682"
2890040	"GO:0005525,GO:0043141,GO:0019177,GO:0019176,GO:0016462,GO:0008828,GO:0008796,GO:0008758,GO:0008413,GO:0004787,GO:0000810"
2890043	"GO:0008565,GO:0006886,GO:0005737,GO:0005643,GO:0005634,GO:0000059,GO:0005488"
2890056	"GO:0050660,GO:0017150,GO:0008033"
2890058	GO:0050540
2890067	"GO:0050662,GO:0044237,GO:0003824,GO:0006012,GO:0003978"
2890088	"GO:0016846,GO:0008152"
2890137	"GO:0005524,GO:0004386,GO:0003676,GO:0008026,GO:0016818"
2890162	"GO:0006350,GO:0003899,GO:0003677,GO:0034062,GO:0003902,GO:0003901,GO:0003900"
