"","gene","p.GS.Zn","rank"
"360","2848696",0.040369542970702,1.39394616727103
"361","2797687",0.0403821753518286,1.39381028970519
"362","2851370",0.0405572257665136,1.39193175967819
"363","1813430",0.0406612799998608,1.39081895407657
"364","2867125",0.0409982450250296,1.38723473333534
"365","2803628",0.0414177380165416,1.38281362330251
"366","1442503",0.0422579031780072,1.37409205628544
"367","2846476",0.0422677363894494,1.37399100979801
"368","2776233",0.042311084799312,1.37354583979951
"369","265342",0.0430006438270116,1.3665250418989
"370","2858898",0.0431064768547712,1.36545747111637
"371","2797279",0.0431962174307339,1.36455428144627
"372","2851939",0.0432414980276533,1.36409926906946
"373","2871249",0.0432796105855646,1.36371665551011
"374","2868316",0.0435722069590641,1.36079044222469
"375","2921899",0.0438733538821416,1.35779916484666
"376","1913131",0.0440132015515182,1.35641703939918
"377","2923542",0.0444091607222169,1.35252743437314
"378","2851199",0.0444132161661677,1.35248777641774
"379","2615414",0.044514870656383,1.35149488418385
"380","2863279",0.0448180947478415,1.34854660960565
"381","2832607",0.0451944888710835,1.34491452091436
"382","2859102",0.0452510130386258,1.3443716937591
"383","2855370",0.0452576631346273,1.34430787446299
"384","2862448",0.0456101497850161,1.34093850152141
"385","2893995",0.0466226701060708,1.33140285781831
"386","2851666",0.0469714349354694,1.32816617230478
"387","2977558",0.0477484808169104,1.32104044153214
"388","2922035",0.0477579292701375,1.32095451198859
"389","2892496",0.0480964919042612,1.31788659934722
"390","2872427",0.049093865924199,1.30897276778931
"391","2567599",0.0498171402229743,1.30262120696871
"392","2862960",0.0503907751011402,1.29764896135927
"393","2890043",0.0506005448732252,1.29584480659575
"394","2769906",0.0512127779307929,1.29062166612433
"395","80941",0.0513079677504149,1.28981518690883
"396","2859113",0.0518869649203371,1.28494173221315
"397","2851112",0.0522047302386988,1.28229014405728
"398","2859931",0.0527693926024879,1.27761790470304
"399","2851883",0.0529717108786149,1.27595600000866
"400","2979116",0.0536385335417936,1.270523104113
"401","2849384",0.0543977196752538,1.26441930532408
"402","2854369",0.0549698636964392,1.2598753399118
"403","2869366",0.055024300684451,1.25944546828055
"404","2873092",0.0552340588205316,1.25779304190049
"405","2764019",0.0553018996811046,1.25725994994574
"406","2819533",0.055915125424857,1.25247069658572
"407","2853512",0.0563246849351476,1.24930122892166
"408","73239",0.0565611422520258,1.24748182854739
"409","2855765",0.0571372518784076,1.24308065164569
"410","2862983",0.0571990567433327,1.24261113299969
"411","2862950",0.0577982919070121,1.23808499594488
"412","2809849",0.0581917369037717,1.23513867981525
"413","1173488",0.0587647924221436,1.23088279358939
"414","2916819",0.0589702225553178,1.22936723317922
"415","2923998",0.0591320951489252,1.2281767329492
"416","2862916",0.0593453464110134,1.22661333074908
"417","2863419",0.0595964151090839,1.22477986350084
"418","2857720",0.0600326892690459,1.22161220122939
"419","2873849",0.0605444566733711,1.21792561381528
"420","2851156",0.0606681506494112,1.21703924347687
"421","2772065",0.0614989123781703,1.21113256475037
"422","2851998",0.0618037667591071,1.20898505512409
"423","2918764",0.0620585921254932,1.20719808113769
"424","2862878",0.0632503296223339,1.19893720686696
"425","2853773",0.0634033227672673,1.19788798152402
"426","2816567",0.0634162369231063,1.19779953228713
"427","2918876",0.0640758069157583,1.19330591597704
"428","2767241",0.064340074545033,1.19151844025597
"429","2984958",0.0645956156655608,1.18979695811747
"430","2851843",0.0649249996623361,1.18758804395735
"431","2854575",0.065771829089711,1.18196008040739
"432","2766917",0.0658209228665542,1.18163603281281
"433","2788466",0.0660465125334481,1.18015010957809
"434","2813120",0.0665941028458103,1.17656422751014
"435","2850784",0.0669137481233946,1.17448464275968
"436","2853507",0.0669566022408523,1.17420659302986
"437","2817007",0.06716630039229,1.17284857255084
"438","23125",0.0676250964276229,1.16989210261802
"439","2859201",0.0680375422358411,1.16725138307668
"440","2848944",0.0691610815212992,1.16013822397157
"441","2778246",0.0692889428955779,1.15933606441517
"442","2760545",0.0699646195502159,1.15512152310798
"443","2055873",0.0699907581781519,1.15495930194588
"444","89384",0.0708024550707061,1.14995168291511
"445","2867888",0.0708643931112174,1.14957192785917
"446","811038",0.0710007698584944,1.14873694221778
"447","80861",0.0716956288521606,1.14450732164398
"448","81895",0.0717914799690469,1.14392709366836
"449","2859137",0.0722554314231885,1.14112950153389
"450","2847844",0.0731351396117246,1.1358739052223
"451","7630",0.0743849869249864,1.12851470899127
"452","2796226",0.0746344253600289,1.1270608066382
"453","2761179",0.0763415171052918,1.11723921373576
"454","2848383",0.0768372768360683,1.1144280352214
"455","2978806",0.0777657699621696,1.10921152367636
"456","2870458",0.0780682814302922,1.10752538094729
"457","2832232",0.0785836697275215,1.104667694216
"458","2759061",0.0790685111663017,1.10199643874578
"459","2859092",0.080354120024454,1.09499185059929
"460","2846421",0.0803613075993602,1.09495300524178
"461","2774508",0.0809694020417693,1.09167906797242
"462","2770324",0.0839090656730439,1.07619111474841
"463","510474",0.0850557307594616,1.07029641981314
"464","2848504",0.0854449905141417,1.06831339409994
"465","2845847",0.0854857668436709,1.06810618814688
"466","2856785",0.0861359659297474,1.06481547173612
"467","2893531",0.0864861734259533,1.06305331779278
"468","2812883",0.0869478906313709,1.06074094958155
"469","2845131",0.087545453990882,1.05776640078481
"470","81883",0.0880497468563865,1.05527188829446
"471","1735233",0.0881027960157355,1.05501030867153
"472","2080296",0.088221788317006,1.05442414301719
"473","2855363",0.0902885204201268,1.0443674638074
"474","2846786",0.0903515209959669,1.04406453203946
"475","2851532",0.0905999034382247,1.04287226519591
"476","2818398",0.0907321326705345,1.04223888085468
"477","15263",0.0913508495800869,1.03928740927228
"478","2846647",0.094708836293973,1.02360949961672
"479","2854516",0.0953703694561747,1.02058653494481
"480","2922113",0.0954812812621367,1.02008176183388
"481","2890345",0.0954976548100669,1.02000729350058
"482","2869377",0.0958466213458125,1.01842319167201
"483","2768862",0.0963218684159143,1.0162751017211
"484","2855350",0.0969466889169745,1.01346701907257
"485","2985674",0.0970534165181953,1.01298917177605
"486","2851268",0.0982404109831996,1.00770982935272
"487","2336165",0.0987934634833707,1.00527178888416
"488","2762837",0.0996614910182555,1.00147261971205
"489","2846149",0.0997152709525094,1.00123832631678
"490","2423399",0.0997635490987956,1.00102810918263
"491","2806068",0.10056402526031,0.99755735153775
"492","2862985",0.101005457554848,0.995655159663687
"493","2067930",0.103686213619194,0.984278984663404
"494","2915257",0.103846189510096,0.983609434661863
"495","2846813",0.106449642816579,0.972855791464261
"496","2893855",0.107070534281871,0.970330030190192
"497","2853073",0.107635420159937,0.968044789555461
"498","1858466",0.108126648547497,0.966067258027725
"499","2862982",0.108833827224677,0.963236098262028
"500","2756456",0.109367626621846,0.961111212373169
"501","2763681",0.110685951490686,0.955907497253582
"502","2865875",0.111288048821131,0.953551471871213
"503","2835021",0.114131313853596,0.942595183206362
"504","809446",0.114685313555504,0.94049219369577
"505","2895739",0.114894927001054,0.939699146456075
"506","2787919",0.119733612606399,0.921783913751595
"507","802410",0.119943838988303,0.921022055008375
"508","2847178",0.121582371723866,0.915129389027402
"509","7801",0.123278927525245,0.909111152452306
"510","2411104",0.123464753572214,0.908457006079104
"511","2849455",0.123543553443305,0.908179911346837
"512","2845890",0.124725545281768,0.904044588712931
"513","2778885",0.125001681240936,0.903084145801934
"514","2893287",0.125798372176277,0.900324978600084
"515","2910040",0.127452777090521,0.894650697174319
"516","2922385",0.127776468266885,0.893549119908687
"517","2849346",0.128701251930487,0.890417228512415
"518","2835632",0.128869216369781,0.889850812339297
"519","12392",0.128923142535592,0.889669116988177
"520","807292",0.129316857178087,0.888344858706323
"521","26397",0.130236476305854,0.88526736262092
"522","2890488",0.134118232032178,0.872512180144278
"523","12508",0.136338410457855,0.865381773660185
"524","2857285",0.136746022444703,0.864085297209813
"525","2774624",0.137486260654874,0.861740699796686
"526","2845325",0.138312726582677,0.859137857270731
"527","2872461",0.138942783881438,0.857164003775796
"528","2817858",0.14079327039595,0.851418103004636
"529","2803183",0.140867292714287,0.851189831891517
"530","2922598",0.142658812629477,0.845701394997883
"531","2846570",0.142723300562471,0.845505119529796
"532","2856529",0.142968962447706,0.844758234568032
"533","2977337",0.145689452659101,0.836571888296983
"534","2781511",0.146188062952914,0.835088088426946
"535","2846778",0.146730424827557,0.833479825047505
"536","2051414",0.146790927289426,0.833300786040538
"537","2862754",0.149844261413068,0.824359884579267
"538","2890250",0.152611555428869,0.816412581263213
"539","2845773",0.153350623720258,0.8143144532797
"540","2779052",0.154524546485758,0.811002522345565
"541","2857155",0.15458588758844,0.810830156098285
"542","2984821",0.15556538011347,0.8080870455118
"543","2922591",0.155973501957304,0.806949176845545
"544","2982203",0.156860391802591,0.804486704552942
"545","2851892",0.159840768003402,0.796312442413648
"546","2854520",0.162048259924956,0.790355628063101
"547","2830047",0.164033736623866,0.785066821935303
"548","2846507",0.164202132429028,0.784621207166965
"549","2918425",0.16513861253299,0.782151368594397
"550","2845929",0.166043062250422,0.779779265740418
"551","2846304",0.166138842338499,0.779528820039997
"552","2787698",0.166349507310027,0.778978481076213
"553","2850359",0.16744124604289,0.776137552780108
"554","2916660",0.169841379872273,0.769956490412479
"555","2849944",0.170056939004449,0.769405642414832
"556","2813753",0.171300054300139,0.766242499368132
"557","2604464",0.171604964420165,0.765470152448286
"558","2859270",0.17235346423781,0.763579983017595
"559","2866152",0.172733661297994,0.762623021486065
"560","2859164",0.172942958855973,0.762097115015598
"561","1859620",0.174013102191287,0.759418050595841
"562","2785227",0.178688831394594,0.747902591396313
"563","806216",0.178974536116147,0.747208754555938
"564","2862998",0.179444041544488,0.746070957878593
"565","2863015",0.183085910512043,0.737345075809235
"566","2982006",0.183407562925076,0.736582759893334
"567","2761366",0.185072844520277,0.732657299994665
"568","76397",0.185733793482017,0.731109071017702
"569","2809611",0.186455168615771,0.729425573309935
"570","2860684",0.191245332051119,0.718409156379215
"571","2863038",0.191739643977525,0.717288083362668
"572","2858999",0.193759619263989,0.712736727585163
"573","2859727",0.194209229510817,0.711730134724759
"574","2863390",0.196704779082188,0.706185088459874
"575","2851278",0.197083490307356,0.705349755064662
"576","88864",0.197241832709443,0.705000970793606
"577","2897330",0.197470020040402,0.704498829755654
"578","2869059",0.198620852488087,0.701975158433242
"579","2271967",0.200411530963421,0.698077294333157
"580","2852212",0.201450865792216,0.695830861767915
"581","2951390",0.201991003957177,0.694667972230391
"582","79794",0.202011412537815,0.69462409460194
"583","2846598",0.203606383490314,0.691208610072217
"584","2490693",0.204523263034318,0.68925728700704
"585","2894033",0.204934867251005,0.688384145227572
"586","805026",0.20725649685395,0.683491846767574
"587","2765315",0.208465314876003,0.680966193980622
"588","1735944",0.210415533264479,0.676922202911637
"589","17456",0.211367485688602,0.674961818693948
